target,post,postID,post_time,author,comment_time,comment
selenagomez,"On the Revival Tour, I introduced a song that you guys haven’t stopped talking about since. Soo you asked and I listened 😘 Today, Feel Me is out online and vinyl everywhere 🖤",5,2020-02-21T05:00:29.000Z,elizabethloaiza,2020-02-21T05:03:24.000Z,👏👏👏👏❣️
selenagomez,"On the Revival Tour, I introduced a song that you guys haven’t stopped talking about since. Soo you asked and I listened 😘 Today, Feel Me is out online and vinyl everywhere 🖤",5,2020-02-21T05:00:29.000Z,indrayanigr,2020-02-21T08:18:07.000Z,Finally!✨ after 4 years🔥💜
selenagomez,"On the Revival Tour, I introduced a song that you guys haven’t stopped talking about since. Soo you asked and I listened 😘 Today, Feel Me is out online and vinyl everywhere 🖤",5,2020-02-21T05:00:29.000Z,lilleejean,2020-02-21T05:39:46.000Z,😍😍😍
selenagomez,"On the Revival Tour, I introduced a song that you guys haven’t stopped talking about since. Soo you asked and I listened 😘 Today, Feel Me is out online and vinyl everywhere 🖤",5,2020-02-21T05:00:29.000Z,ylonagarcia,2020-02-21T07:59:55.000Z,thankyou jesus 🥳
selenagomez,"On the Revival Tour, I introduced a song that you guys haven’t stopped talking about since. Soo you asked and I listened 😘 Today, Feel Me is out online and vinyl everywhere 🖤",5,2020-02-21T05:00:29.000Z,dominicjwest,2020-02-21T05:55:24.000Z,LEGEND!!
selenagomez,"On the Revival Tour, I introduced a song that you guys haven’t stopped talking about since. Soo you asked and I listened 😘 Today, Feel Me is out online and vinyl everywhere 🖤",5,2020-02-21T05:00:29.000Z,thedudacastro,2020-02-21T05:45:14.000Z,❤️
selenagomez,"On the Revival Tour, I introduced a song that you guys haven’t stopped talking about since. Soo you asked and I listened 😘 Today, Feel Me is out online and vinyl everywhere 🖤",5,2020-02-21T05:00:29.000Z,shholln,2020-02-21T06:19:06.000Z,proud of you my girl❤️❤️😍😘
selenagomez,"On the Revival Tour, I introduced a song that you guys haven’t stopped talking about since. Soo you asked and I listened 😘 Today, Feel Me is out online and vinyl everywhere 🖤",5,2020-02-21T05:00:29.000Z,dehalvesreal,2020-02-21T09:40:28.000Z,🖤
selenagomez,"On the Revival Tour, I introduced a song that you guys haven’t stopped talking about since. Soo you asked and I listened 😘 Today, Feel Me is out online and vinyl everywhere 🖤",5,2020-02-21T05:00:29.000Z,rickydillon,2020-02-21T14:59:26.000Z,YES
selenagomez,"On the Revival Tour, I introduced a song that you guys haven’t stopped talking about since. Soo you asked and I listened 😘 Today, Feel Me is out online and vinyl everywhere 🖤",5,2020-02-21T05:00:29.000Z,highestbabygirl,2020-02-21T17:13:23.000Z,we want stained 🥺
selenagomez,"On the Revival Tour, I introduced a song that you guys haven’t stopped talking about since. Soo you asked and I listened 😘 Today, Feel Me is out online and vinyl everywhere 🖤",5,2020-02-21T05:00:29.000Z,bonbonida,2020-02-21T17:04:59.000Z,Are U going on a tour?????
selenagomez,"On the Revival Tour, I introduced a song that you guys haven’t stopped talking about since. Soo you asked and I listened 😘 Today, Feel Me is out online and vinyl everywhere 🖤",5,2020-02-21T05:00:29.000Z,marek.augustyn.129,2020-02-21T17:39:57.000Z,"SELENA, I feel YOU and your music. I like it very much, this rhythm."
selenagomez,"On the Revival Tour, I introduced a song that you guys haven’t stopped talking about since. Soo you asked and I listened 😘 Today, Feel Me is out online and vinyl everywhere 🖤",5,2020-02-21T05:00:29.000Z,liandrazukeram,2020-02-21T17:32:26.000Z,My love 🔥🔥
selenagomez,"On the Revival Tour, I introduced a song that you guys haven’t stopped talking about since. Soo you asked and I listened 😘 Today, Feel Me is out online and vinyl everywhere 🖤",5,2020-02-21T05:00:29.000Z,rachel_fame,2020-02-21T17:29:56.000Z,FUCKIN LOVE THE SONG SELENA
selenagomez,"On the Revival Tour, I introduced a song that you guys haven’t stopped talking about since. Soo you asked and I listened 😘 Today, Feel Me is out online and vinyl everywhere 🖤",5,2020-02-21T05:00:29.000Z,marissa.marino,2020-02-21T06:59:04.000Z,@makeupbymelissam your wish has been granted!!!
selenagomez,"On the Revival Tour, I introduced a song that you guys haven’t stopped talking about since. Soo you asked and I listened 😘 Today, Feel Me is out online and vinyl everywhere 🖤",5,2020-02-21T05:00:29.000Z,jennifer.gou,2020-02-21T16:58:39.000Z,@laurensecord ‼️ do you remember waiting for her to sing this song and then she didn’t? 😅
selenagomez,"On the Revival Tour, I introduced a song that you guys haven’t stopped talking about since. Soo you asked and I listened 😘 Today, Feel Me is out online and vinyl everywhere 🖤",5,2020-02-21T05:00:29.000Z,rukie.hoytrouse,2020-02-21T16:56:41.000Z,@caterinadambrosio_  holy shit
selenagomez,"On the Revival Tour, I introduced a song that you guys haven’t stopped talking about since. Soo you asked and I listened 😘 Today, Feel Me is out online and vinyl everywhere 🖤",5,2020-02-21T05:00:29.000Z,k_strawberryna,2020-02-21T17:18:17.000Z,OH MY FUCKING GOOOOODDDDDDDD MOST BEAUTIFUL DAY OF MY FUCKING LIfe😭😭😭😭😭😭😭😭😭😭 I am en pls @ameliecristina
selenagomez,"On the Revival Tour, I introduced a song that you guys haven’t stopped talking about since. Soo you asked and I listened 😘 Today, Feel Me is out online and vinyl everywhere 🖤",5,2020-02-21T05:00:29.000Z,selenavanesa,2020-02-21T17:41:36.000Z,@marilicanedo we’ve been waiting so long 😭❤️
selenagomez,"On the Revival Tour, I introduced a song that you guys haven’t stopped talking about since. Soo you asked and I listened 😘 Today, Feel Me is out online and vinyl everywhere 🖤",5,2020-02-21T05:00:29.000Z,katelynalleyy,2020-02-21T17:08:01.000Z,Oh my GODDDDDD @x_nikop_x  THIS IS THE SONG IVE BEEN WAITING TO ACTUALLY RELEASE!! I have only been able to listen to the live version!! 💜
selenagomez,"On the Revival Tour, I introduced a song that you guys haven’t stopped talking about since. Soo you asked and I listened 😘 Today, Feel Me is out online and vinyl everywhere 🖤",5,2020-02-21T05:00:29.000Z,haley.eckhart,2020-02-21T18:06:37.000Z,@selenagomez  3 years i've been waiting for feel me to come out 😭 thank you for relasing the best music ever ❤️
selenagomez,"Vulnerable ain’t easy believe me, but I go there 🖤",6,2020-02-19T21:35:39.000Z,natalie_ganzhorn,2020-02-20T00:46:40.000Z,I love this pic 🥺
selenagomez,"Vulnerable ain’t easy believe me, but I go there 🖤",6,2020-02-19T21:35:39.000Z,tombachik,2020-02-19T22:05:53.000Z,💗🙌💗
selenagomez,"Vulnerable ain’t easy believe me, but I go there 🖤",6,2020-02-19T21:35:39.000Z,goldnthegreat,2020-02-19T22:02:17.000Z,this look is it
selenagomez,"Vulnerable ain’t easy believe me, but I go there 🖤",6,2020-02-19T21:35:39.000Z,skinnytaste,2020-02-20T01:55:48.000Z,Beautiful shot
selenagomez,"Vulnerable ain’t easy believe me, but I go there 🖤",6,2020-02-19T21:35:39.000Z,chloebartoli,2020-02-19T21:39:27.000Z,🔥❤️
selenagomez,"Vulnerable ain’t easy believe me, but I go there 🖤",6,2020-02-19T21:35:39.000Z,estherhouston,2020-02-19T21:50:30.000Z,Love you ❤️
selenagomez,"Vulnerable ain’t easy believe me, but I go there 🖤",6,2020-02-19T21:35:39.000Z,goldnthegreat,2020-02-19T22:02:03.000Z,wow😍
selenagomez,"Vulnerable ain’t easy believe me, but I go there 🖤",6,2020-02-19T21:35:39.000Z,briannalcapozzi,2020-02-19T22:47:50.000Z,💕💕😘
selenagomez,"Vulnerable ain’t easy believe me, but I go there 🖤",6,2020-02-19T21:35:39.000Z,maxehrich,2020-02-19T21:59:30.000Z,"You are what it means to be an integral influence to the world with your open heart, vulnerability, and authenticity. Pure energy and artistry permeates in all that you do. Thank you for helping others and myself believe in humanity."
selenagomez,"Vulnerable ain’t easy believe me, but I go there 🖤",6,2020-02-19T21:35:39.000Z,sexlikeselena,2020-02-19T21:39:02.000Z,HAPPINESS AINT SOMETHIN U SIT BACK AND U WAIT FOR ✨✨✨✨ - @selenator
selenagomez,"Vulnerable ain’t easy believe me, but I go there 🖤",6,2020-02-19T21:35:39.000Z,wmag,2020-02-19T21:44:13.000Z,Silver screen elegance 📽
selenagomez,"Vulnerable ain’t easy believe me, but I go there 🖤",6,2020-02-19T21:35:39.000Z,parishilton,2020-02-19T23:05:50.000Z,😍
selenagomez,"Vulnerable ain’t easy believe me, but I go there 🖤",6,2020-02-19T21:35:39.000Z,rxcan,2020-02-19T21:37:38.000Z,My love 💛💛
selenagomez,"Vulnerable ain’t easy believe me, but I go there 🖤",6,2020-02-19T21:35:39.000Z,maisa,2020-02-19T22:11:58.000Z,LOVEU
selenagomez,"Vulnerable ain’t easy believe me, but I go there 🖤",6,2020-02-19T21:35:39.000Z,lulus,2020-02-19T22:11:12.000Z,Stunning! 🔥🔥🔥
selenagomez,"Vulnerable ain’t easy believe me, but I go there 🖤",6,2020-02-19T21:35:39.000Z,elizabethloaiza,2020-02-19T22:12:46.000Z,Magic🌹
selenagomez,"Vulnerable ain’t easy believe me, but I go there 🖤",6,2020-02-19T21:35:39.000Z,dehalvesreal,2020-02-19T22:26:29.000Z,Queen 🖤
selenagomez,"Vulnerable ain’t easy believe me, but I go there 🖤",6,2020-02-19T21:35:39.000Z,lenadunham,2020-02-19T23:23:16.000Z,😍
selenagomez,"Vulnerable ain’t easy believe me, but I go there 🖤",6,2020-02-19T21:35:39.000Z,real_ali_shah,2020-02-19T22:59:55.000Z,👌
selenagomez,"Vulnerable ain’t easy believe me, but I go there 🖤",6,2020-02-19T21:35:39.000Z,valeria_orsini,2020-02-19T23:12:58.000Z,🔥🔥🔥
selenagomez,"Vulnerable ain’t easy believe me, but I go there 🖤",6,2020-02-19T21:35:39.000Z,jwoww,2020-02-20T00:25:44.000Z,😍😍 Stunning
selenagomez,"Vulnerable ain’t easy believe me, but I go there 🖤",6,2020-02-19T21:35:39.000Z,videosofgomez,2020-02-19T23:11:04.000Z,😍😍😍😍
selenagomez,"Vulnerable ain’t easy believe me, but I go there 🖤",6,2020-02-19T21:35:39.000Z,alejandraluizagarojas15,2020-02-20T02:17:00.000Z,ELLA NO ES SELENA GOMEZ .ESTA SIENDO MANIPULADA#FREESELENA
selenagomez,"Vulnerable ain’t easy believe me, but I go there 🖤",6,2020-02-19T21:35:39.000Z,seilor20_,2020-02-20T02:25:24.000Z,😍😍😍😍😍😍😍😍
selenagomez,"Vulnerable ain’t easy believe me, but I go there 🖤",6,2020-02-19T21:35:39.000Z,maali_alshawabkah,2020-02-20T02:47:25.000Z,🦋🦋🦋🦋🦋🦋🦋🦋🦋🦋🦋🦋
selenagomez,"Vulnerable ain’t easy believe me, but I go there 🖤",6,2020-02-19T21:35:39.000Z,gabiimonteiirooo,2020-02-20T02:22:47.000Z,@nathans_zin assim não dá 😍🔥
selenagomez,"Vulnerable ain’t easy believe me, but I go there 🖤",6,2020-02-19T21:35:39.000Z,maali_alshawabkah,2020-02-20T02:47:12.000Z,😭😭😭😭😭😭😭💜💜💜She
selenagomez,"Vulnerable ain’t easy believe me, but I go there 🖤",6,2020-02-19T21:35:39.000Z,patelveer_,2020-02-20T03:14:14.000Z,I LOVE YOU 💖😘😍💖❤️😘💖💖💖😍😘😘😘💖💖😘😍💖💖😍😘😘💖😍❤️😘😘❤️😍💖😍❤️😘
selenagomez,"Vulnerable ain’t easy believe me, but I go there 🖤",6,2020-02-19T21:35:39.000Z,maali_alshawabkah,2020-02-20T02:47:16.000Z,💜💜💜💜💜💜
selenagomez,"Vulnerable ain’t easy believe me, but I go there 🖤",6,2020-02-19T21:35:39.000Z,m.m.k001.jb,2020-02-20T02:20:53.000Z,I luv u..🌹🌹🌹
selenagomez,"HavenOne of my sweet, sweet, absurdly adorable friends has released her song THATS OUT NOW! @iamhavenmusic I’m so proud of you. Your heart is so full and happy.",7,2020-02-14T10:17:50.000Z,tombachik,2020-02-15T17:13:49.000Z,❤️
selenagomez,"HavenOne of my sweet, sweet, absurdly adorable friends has released her song THATS OUT NOW! @iamhavenmusic I’m so proud of you. Your heart is so full and happy.",7,2020-02-14T10:17:50.000Z,selenander,2020-02-14T10:24:13.000Z,promote your music instead please
selenagomez,"HavenOne of my sweet, sweet, absurdly adorable friends has released her song THATS OUT NOW! @iamhavenmusic I’m so proud of you. Your heart is so full and happy.",7,2020-02-14T10:17:50.000Z,myangel_sel,2020-02-14T10:29:03.000Z,Promote your fucking album first gurl 😭
selenagomez,"HavenOne of my sweet, sweet, absurdly adorable friends has released her song THATS OUT NOW! @iamhavenmusic I’m so proud of you. Your heart is so full and happy.",7,2020-02-14T10:17:50.000Z,slvnll03,2020-02-14T10:18:35.000Z,PROMOTE YOUR MUSIC.
selenagomez,"HavenOne of my sweet, sweet, absurdly adorable friends has released her song THATS OUT NOW! @iamhavenmusic I’m so proud of you. Your heart is so full and happy.",7,2020-02-14T10:17:50.000Z,emily_gisellee,2020-02-14T10:23:42.000Z,"friends supporting other friends is all that matters, this was so pure to watch :( 🤍"
selenagomez,"HavenOne of my sweet, sweet, absurdly adorable friends has released her song THATS OUT NOW! @iamhavenmusic I’m so proud of you. Your heart is so full and happy.",7,2020-02-14T10:17:50.000Z,aleksakitanovic,2020-02-14T10:26:34.000Z,Why are you promoting this more than your own album?
selenagomez,"HavenOne of my sweet, sweet, absurdly adorable friends has released her song THATS OUT NOW! @iamhavenmusic I’m so proud of you. Your heart is so full and happy.",7,2020-02-14T10:17:50.000Z,disneylandgomez,2020-02-14T10:23:30.000Z,Her voice is so pretty 🥺
selenagomez,"HavenOne of my sweet, sweet, absurdly adorable friends has released her song THATS OUT NOW! @iamhavenmusic I’m so proud of you. Your heart is so full and happy.",7,2020-02-14T10:17:50.000Z,user191019,2020-02-14T10:22:25.000Z,promote ur albums instead
selenagomez,"HavenOne of my sweet, sweet, absurdly adorable friends has released her song THATS OUT NOW! @iamhavenmusic I’m so proud of you. Your heart is so full and happy.",7,2020-02-14T10:17:50.000Z,stanlerimistalkliyorum,2020-02-14T10:19:08.000Z,STREAM CHANGES
selenagomez,"HavenOne of my sweet, sweet, absurdly adorable friends has released her song THATS OUT NOW! @iamhavenmusic I’m so proud of you. Your heart is so full and happy.",7,2020-02-14T10:17:50.000Z,victorialardiferrari,2020-02-14T10:22:49.000Z,why don't you promote ur songs? 🙄
selenagomez,"HavenOne of my sweet, sweet, absurdly adorable friends has released her song THATS OUT NOW! @iamhavenmusic I’m so proud of you. Your heart is so full and happy.",7,2020-02-14T10:17:50.000Z,legal_selena,2020-02-14T10:27:05.000Z,PLS PROMOTE YOUR OWN ALBUM TOO
selenagomez,"HavenOne of my sweet, sweet, absurdly adorable friends has released her song THATS OUT NOW! @iamhavenmusic I’m so proud of you. Your heart is so full and happy.",7,2020-02-14T10:17:50.000Z,c0nqu3ror,2020-02-14T10:35:26.000Z,PROMOTE YOUR MUSIC MAYBE???
selenagomez,"HavenOne of my sweet, sweet, absurdly adorable friends has released her song THATS OUT NOW! @iamhavenmusic I’m so proud of you. Your heart is so full and happy.",7,2020-02-14T10:17:50.000Z,charly_bsr97,2020-02-14T11:08:20.000Z,"Guys, I'm a Belieber too, I want people to stream ""Changes"", but this is not the place to say it. Selena is doing her own things, Justin is doing his own things too. They took separate ways for a reason, and we don't know what that reason was, because in the end, it's their life. What we are here for, beliebers or selenators, it's to support our idols, not to go and try to tear the other person appart, so guys, stop spamming about changes on Selena's place,and selenators, don't answer saying the album is trash  if you don't want to hear that ""Rare"" flopped. Neither of those opinions are true, both albums are good and to each their own. Maybe some of you will come at me for saying this, but both fandoms keep fighting between each other instead of spreading love for each other and be respectful,which is what our Idols really want"
